filename,label
"The Best of Classical Music  Mozart, Beethoven, Bach, Chopin, Vivaldi  Most Famous Classic Pieces_sec_75400.0_75700.0.mp3",1
"The Best of Classical Music  Mozart, Beethoven, Bach, Chopin, Vivaldi  Most Famous Classic Pieces_sec_76800.0_77100.0.mp3",1
"The Best of Classical Music  Mozart, Beethoven, Bach, Chopin, Vivaldi  Most Famous Classic Pieces_sec_77200.0_77500.0.mp3",1
"The Best of Classical Music  Mozart, Beethoven, Bach, Chopin, Vivaldi  Most Famous Classic Pieces_sec_78600.0_78900.0.mp3",1
"The Best of Classical Music  Mozart, Beethoven, Bach, Chopin, Vivaldi  Most Famous Classic Pieces_sec_79000.0_79300.0.mp3",1
"The Best of Classical Music  Mozart, Beethoven, Bach, Chopin, Vivaldi  Most Famous Classic Pieces_sec_80400.0_80700.0.mp3",1
"The Best of Classical Music  Mozart, Beethoven, Bach, Chopin, Vivaldi  Most Famous Classic Pieces_sec_80800.0_81100.0.mp3",1
"The Best of Classical Music  Mozart, Beethoven, Bach, Chopin, Vivaldi  Most Famous Classic Pieces_sec_82200.0_82500.0.mp3",1
"The Best of Classical Music  Mozart, Beethoven, Bach, Chopin, Vivaldi  Most Famous Classic Pieces_sec_82600.0_82900.0.mp3",1
"The Best of Classical Music  Mozart, Beethoven, Bach, Chopin, Vivaldi  Most Famous Classic Pieces_sec_8400.0_8700.0.mp3",1
"The Best of Classical Music  Mozart, Beethoven, Bach, Chopin, Vivaldi  Most Famous Classic Pieces_sec_84000.0_84300.0.mp3",1
"The Best of Classical Music  Mozart, Beethoven, Bach, Chopin, Vivaldi  Most Famous Classic Pieces_sec_84400.0_84700.0.mp3",1
"The Best of Classical Music  Mozart, Beethoven, Bach, Chopin, Vivaldi  Most Famous Classic Pieces_sec_85800.0_86100.0.mp3",1
"The Best of Classical Music  Mozart, Beethoven, Bach, Chopin, Vivaldi  Most Famous Classic Pieces_sec_86200.0_86500.0.mp3",1
"The Best of Classical Music  Mozart, Beethoven, Bach, Chopin, Vivaldi  Most Famous Classic Pieces_sec_87600.0_87900.0.mp3",1
"The Best of Classical Music  Mozart, Beethoven, Bach, Chopin, Vivaldi  Most Famous Classic Pieces_sec_8800.0_9100.0.mp3",1
"The Best of Classical Music  Mozart, Beethoven, Bach, Chopin, Vivaldi  Most Famous Classic Pieces_sec_88000.0_88300.0.mp3",1
"The Best of Classical Music  Mozart, Beethoven, Bach, Chopin, Vivaldi  Most Famous Classic Pieces_sec_89400.0_89700.0.mp3",1
"The Best of Classical Music  Mozart, Beethoven, Bach, Chopin, Vivaldi  Most Famous Classic Pieces_sec_89800.0_90100.0.mp3",1
"The Best of Classical Music  Mozart, Beethoven, Bach, Chopin, Vivaldi  Most Famous Classic Pieces_sec_91200.0_91500.0.mp3",1
"The Best of Classical Music  Mozart, Beethoven, Bach, Chopin, Vivaldi  Most Famous Classic Pieces_sec_91600.0_91900.0.mp3",1
"The Best of Classical Music  Mozart, Beethoven, Bach, Chopin, Vivaldi  Most Famous Classic Pieces_sec_93000.0_93300.0.mp3",1
"The Best of Classical Music  Mozart, Beethoven, Bach, Chopin, Vivaldi  Most Famous Classic Pieces_sec_93400.0_93700.0.mp3",1
"The Best of Classical Music  Mozart, Beethoven, Bach, Chopin, Vivaldi  Most Famous Classic Pieces_sec_94800.0_95100.0.mp3",1
"The Best of Classical Music  Mozart, Beethoven, Bach, Chopin, Vivaldi  Most Famous Classic Pieces_sec_95200.0_95500.0.mp3",1
"The Best of Classical Music  Mozart, Beethoven, Bach, Chopin, Vivaldi  Most Famous Classic Pieces_sec_96600.0_96900.0.mp3",1
"The Best of Classical Music  Mozart, Beethoven, Bach, Chopin, Vivaldi  Most Famous Classic Pieces_sec_97000.0_97300.0.mp3",1
"The Best of Classical Music  Mozart, Beethoven, Bach, Chopin, Vivaldi  Most Famous Classic Pieces_sec_98400.0_98700.0.mp3",1
"The Best of Classical Music  Mozart, Beethoven, Bach, Chopin, Vivaldi  Most Famous Classic Pieces_sec_98800.0_99100.0.mp3",1
The Best of Mozart_sec_10200.0_10500.0.mp3,1
The Best of Mozart_sec_10600.0_10900.0.mp3,1
The Best of Mozart_sec_1200.0_1500.0.mp3,1
The Best of Mozart_sec_12000.0_12300.0.mp3,1
The Best of Mozart_sec_12400.0_12700.0.mp3,1
The Best of Mozart_sec_13800.0_14100.0.mp3,1
The Best of Mozart_sec_14200.0_14500.0.mp3,1
The Best of Mozart_sec_15600.0_15900.0.mp3,1
The Best of Mozart_sec_1600.0_1900.0.mp3,1
The Best of Mozart_sec_16000.0_16300.0.mp3,1
The Best of Mozart_sec_17400.0_17700.0.mp3,1
The Best of Mozart_sec_17800.0_18100.0.mp3,1
The Best of Mozart_sec_19200.0_19500.0.mp3,1
The Best of Mozart_sec_19600.0_19900.0.mp3,1
The Best of Mozart_sec_21000.0_21300.0.mp3,1
The Best of Mozart_sec_21400.0_21700.0.mp3,1
The Best of Mozart_sec_22800.0_23100.0.mp3,1
The Best of Mozart_sec_23200.0_23500.0.mp3,1
The Best of Mozart_sec_24600.0_24900.0.mp3,1
The Best of Mozart_sec_25000.0_25300.0.mp3,1
The Best of Mozart_sec_26400.0_26700.0.mp3,1
The Best of Mozart_sec_26800.0_27100.0.mp3,1
The Best of Mozart_sec_28200.0_28500.0.mp3,1
The Best of Mozart_sec_28600.0_28900.0.mp3,1
The Best of Mozart_sec_3000.0_3300.0.mp3,1
The Best of Mozart_sec_30000.0_30300.0.mp3,1
The Best of Mozart_sec_30400.0_30700.0.mp3,1
The Best of Mozart_sec_31800.0_32100.0.mp3,1
The Best of Mozart_sec_32200.0_32500.0.mp3,1
The Best of Mozart_sec_33600.0_33900.0.mp3,1
The Best of Mozart_sec_3400.0_3700.0.mp3,1
The Best of Mozart_sec_34000.0_34300.0.mp3,1
The Best of Mozart_sec_35400.0_35700.0.mp3,1
The Best of Mozart_sec_35800.0_36100.0.mp3,1
The Best of Mozart_sec_37200.0_37500.0.mp3,1
The Best of Mozart_sec_37600.0_37900.0.mp3,1
The Best of Mozart_sec_39000.0_39300.0.mp3,1
The Best of Mozart_sec_39400.0_39700.0.mp3,1
The Best of Mozart_sec_40800.0_41100.0.mp3,1
The Best of Mozart_sec_41200.0_41500.0.mp3,1
The Best of Mozart_sec_42600.0_42900.0.mp3,1
The Best of Mozart_sec_43000.0_43300.0.mp3,1
The Best of Mozart_sec_44400.0_44700.0.mp3,1
The Best of Mozart_sec_44800.0_45100.0.mp3,1
The Best of Mozart_sec_46200.0_46500.0.mp3,1
The Best of Mozart_sec_46600.0_46900.0.mp3,1
The Best of Mozart_sec_4800.0_5100.0.mp3,1
The Best of Mozart_sec_48000.0_48300.0.mp3,1
The Best of Mozart_sec_48400.0_48700.0.mp3,1
The Best of Mozart_sec_49800.0_50100.0.mp3,1
The Best of Mozart_sec_50200.0_50500.0.mp3,1
The Best of Mozart_sec_51600.0_51900.0.mp3,1
The Best of Mozart_sec_5200.0_5500.0.mp3,1
The Best of Mozart_sec_52000.0_52300.0.mp3,1
The Best of Mozart_sec_53400.0_53700.0.mp3,1
The Best of Mozart_sec_53800.0_54100.0.mp3,1
The Best of Mozart_sec_55200.0_55500.0.mp3,1
The Best of Mozart_sec_55600.0_55900.0.mp3,1
The Best of Mozart_sec_57000.0_57300.0.mp3,1
The Best of Mozart_sec_57400.0_57700.0.mp3,1
The Best of Mozart_sec_58800.0_59100.0.mp3,1
The Best of Mozart_sec_59200.0_59500.0.mp3,1
The Best of Mozart_sec_60600.0_60900.0.mp3,1
The Best of Mozart_sec_61000.0_61300.0.mp3,1
The Best of Mozart_sec_62400.0_62700.0.mp3,1
The Best of Mozart_sec_62800.0_63100.0.mp3,1
The Best of Mozart_sec_64200.0_64500.0.mp3,1
The Best of Mozart_sec_64600.0_64900.0.mp3,1
The Best of Mozart_sec_6600.0_6900.0.mp3,1
The Best of Mozart_sec_66000.0_66300.0.mp3,1
The Best of Mozart_sec_66400.0_66700.0.mp3,1
The Best of Mozart_sec_67800.0_68100.0.mp3,1
The Best of Mozart_sec_68200.0_68500.0.mp3,1
The Best of Mozart_sec_7000.0_7300.0.mp3,1
The Best of Mozart_sec_8400.0_8700.0.mp3,1
The Best of Mozart_sec_8800.0_9100.0.mp3,1
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_10200.0_10500.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_10600.0_10900.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_1200.0_1500.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_12000.0_12300.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_12400.0_12700.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_13800.0_14100.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_14200.0_14500.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_15600.0_15900.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_1600.0_1900.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_16000.0_16300.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_17400.0_17700.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_17800.0_18100.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_19200.0_19500.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_19600.0_19900.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_21000.0_21300.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_21400.0_21700.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_22800.0_23100.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_23200.0_23500.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_24600.0_24900.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_25000.0_25300.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_26400.0_26700.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_26800.0_27100.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_28200.0_28500.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_28600.0_28900.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_3000.0_3300.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_30000.0_30300.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_30400.0_30700.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_31800.0_32100.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_32200.0_32500.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_33600.0_33900.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_3400.0_3700.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_34000.0_34300.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_35400.0_35700.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_35800.0_36100.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_37200.0_37500.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_37600.0_37900.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_4800.0_5100.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_5200.0_5500.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_6600.0_6900.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_7000.0_7300.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_8400.0_8700.0.mp3,2
The Chemical Brothers - Dig Your Own Hole (Full Album)_sec_8800.0_9100.0.mp3,2
The D oors - The D oors - Full Album  (debut album 1967)_sec_10200.0_10500.0.mp3,9
The D oors - The D oors - Full Album  (debut album 1967)_sec_10600.0_10900.0.mp3,9
The D oors - The D oors - Full Album  (debut album 1967)_sec_1200.0_1500.0.mp3,9
The D oors - The D oors - Full Album  (debut album 1967)_sec_12000.0_12300.0.mp3,9
The D oors - The D oors - Full Album  (debut album 1967)_sec_12400.0_12700.0.mp3,9
The D oors - The D oors - Full Album  (debut album 1967)_sec_13800.0_14100.0.mp3,9
The D oors - The D oors - Full Album  (debut album 1967)_sec_14200.0_14500.0.mp3,9
The D oors - The D oors - Full Album  (debut album 1967)_sec_15600.0_15900.0.mp3,9
The D oors - The D oors - Full Album  (debut album 1967)_sec_1600.0_1900.0.mp3,9
The D oors - The D oors - Full Album  (debut album 1967)_sec_16000.0_16300.0.mp3,9
The D oors - The D oors - Full Album  (debut album 1967)_sec_17400.0_17700.0.mp3,9
The D oors - The D oors - Full Album  (debut album 1967)_sec_17800.0_18100.0.mp3,9
The D oors - The D oors - Full Album  (debut album 1967)_sec_19200.0_19500.0.mp3,9
The D oors - The D oors - Full Album  (debut album 1967)_sec_19600.0_19900.0.mp3,9
The D oors - The D oors - Full Album  (debut album 1967)_sec_21000.0_21300.0.mp3,9
The D oors - The D oors - Full Album  (debut album 1967)_sec_21400.0_21700.0.mp3,9
The D oors - The D oors - Full Album  (debut album 1967)_sec_22800.0_23100.0.mp3,9
The D oors - The D oors - Full Album  (debut album 1967)_sec_23200.0_23500.0.mp3,9
The D oors - The D oors - Full Album  (debut album 1967)_sec_24600.0_24900.0.mp3,9
The D oors - The D oors - Full Album  (debut album 1967)_sec_25000.0_25300.0.mp3,9
The D oors - The D oors - Full Album  (debut album 1967)_sec_26400.0_26700.0.mp3,9
The D oors - The D oors - Full Album  (debut album 1967)_sec_3000.0_3300.0.mp3,9
The D oors - The D oors - Full Album  (debut album 1967)_sec_3400.0_3700.0.mp3,9
The D oors - The D oors - Full Album  (debut album 1967)_sec_4800.0_5100.0.mp3,9
The D oors - The D oors - Full Album  (debut album 1967)_sec_5200.0_5500.0.mp3,9
The D oors - The D oors - Full Album  (debut album 1967)_sec_6600.0_6900.0.mp3,9
The D oors - The D oors - Full Album  (debut album 1967)_sec_7000.0_7300.0.mp3,9
The D oors - The D oors - Full Album  (debut album 1967)_sec_8400.0_8700.0.mp3,9
The D oors - The D oors - Full Album  (debut album 1967)_sec_8800.0_9100.0.mp3,9
The Doors - Morrison Hotel (1970) (Full Album)_sec_10200.0_10500.0.mp3,9
The Doors - Morrison Hotel (1970) (Full Album)_sec_10600.0_10900.0.mp3,9
The Doors - Morrison Hotel (1970) (Full Album)_sec_1200.0_1500.0.mp3,9
The Doors - Morrison Hotel (1970) (Full Album)_sec_12000.0_12300.0.mp3,9
The Doors - Morrison Hotel (1970) (Full Album)_sec_12400.0_12700.0.mp3,9
The Doors - Morrison Hotel (1970) (Full Album)_sec_13800.0_14100.0.mp3,9
The Doors - Morrison Hotel (1970) (Full Album)_sec_14200.0_14500.0.mp3,9
The Doors - Morrison Hotel (1970) (Full Album)_sec_15600.0_15900.0.mp3,9
The Doors - Morrison Hotel (1970) (Full Album)_sec_1600.0_1900.0.mp3,9
The Doors - Morrison Hotel (1970) (Full Album)_sec_16000.0_16300.0.mp3,9
The Doors - Morrison Hotel (1970) (Full Album)_sec_17400.0_17700.0.mp3,9
The Doors - Morrison Hotel (1970) (Full Album)_sec_17800.0_18100.0.mp3,9
The Doors - Morrison Hotel (1970) (Full Album)_sec_19200.0_19500.0.mp3,9
The Doors - Morrison Hotel (1970) (Full Album)_sec_19600.0_19900.0.mp3,9
The Doors - Morrison Hotel (1970) (Full Album)_sec_21000.0_21300.0.mp3,9
The Doors - Morrison Hotel (1970) (Full Album)_sec_21400.0_21700.0.mp3,9
The Doors - Morrison Hotel (1970) (Full Album)_sec_3000.0_3300.0.mp3,9
The Doors - Morrison Hotel (1970) (Full Album)_sec_3400.0_3700.0.mp3,9
The Doors - Morrison Hotel (1970) (Full Album)_sec_4800.0_5100.0.mp3,9
The Doors - Morrison Hotel (1970) (Full Album)_sec_5200.0_5500.0.mp3,9
The Doors - Morrison Hotel (1970) (Full Album)_sec_6600.0_6900.0.mp3,9
The Doors - Morrison Hotel (1970) (Full Album)_sec_7000.0_7300.0.mp3,9
The Doors - Morrison Hotel (1970) (Full Album)_sec_8400.0_8700.0.mp3,9
The Doors - Morrison Hotel (1970) (Full Album)_sec_8800.0_9100.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_10200.0_10500.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_10600.0_10900.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_1200.0_1500.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_12000.0_12300.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_12400.0_12700.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_13800.0_14100.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_14200.0_14500.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_15600.0_15900.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_1600.0_1900.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_16000.0_16300.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_17400.0_17700.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_17800.0_18100.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_19200.0_19500.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_19600.0_19900.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_21000.0_21300.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_21400.0_21700.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_22800.0_23100.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_23200.0_23500.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_24600.0_24900.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_25000.0_25300.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_26400.0_26700.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_26800.0_27100.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_28200.0_28500.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_28600.0_28900.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_3000.0_3300.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_30000.0_30300.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_30400.0_30700.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_31800.0_32100.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_32200.0_32500.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_33600.0_33900.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_3400.0_3700.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_34000.0_34300.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_35400.0_35700.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_35800.0_36100.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_37200.0_37500.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_37600.0_37900.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_39000.0_39300.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_39400.0_39700.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_4800.0_5100.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_5200.0_5500.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_6600.0_6900.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_7000.0_7300.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_8400.0_8700.0.mp3,9
The Rolling Stones -  Exile on Main St  Full Album 1972_sec_8800.0_9100.0.mp3,9
The Rolling Stones - Sticky Fingers Full Album 1971_sec_10200.0_10500.0.mp3,9
The Rolling Stones - Sticky Fingers Full Album 1971_sec_10600.0_10900.0.mp3,9
The Rolling Stones - Sticky Fingers Full Album 1971_sec_1200.0_1500.0.mp3,9
The Rolling Stones - Sticky Fingers Full Album 1971_sec_12000.0_12300.0.mp3,9
The Rolling Stones - Sticky Fingers Full Album 1971_sec_12400.0_12700.0.mp3,9
The Rolling Stones - Sticky Fingers Full Album 1971_sec_13800.0_14100.0.mp3,9
The Rolling Stones - Sticky Fingers Full Album 1971_sec_14200.0_14500.0.mp3,9
The Rolling Stones - Sticky Fingers Full Album 1971_sec_15600.0_15900.0.mp3,9
The Rolling Stones - Sticky Fingers Full Album 1971_sec_1600.0_1900.0.mp3,9
The Rolling Stones - Sticky Fingers Full Album 1971_sec_16000.0_16300.0.mp3,9
The Rolling Stones - Sticky Fingers Full Album 1971_sec_17400.0_17700.0.mp3,9
The Rolling Stones - Sticky Fingers Full Album 1971_sec_17800.0_18100.0.mp3,9
The Rolling Stones - Sticky Fingers Full Album 1971_sec_19200.0_19500.0.mp3,9
The Rolling Stones - Sticky Fingers Full Album 1971_sec_19600.0_19900.0.mp3,9
The Rolling Stones - Sticky Fingers Full Album 1971_sec_21000.0_21300.0.mp3,9
The Rolling Stones - Sticky Fingers Full Album 1971_sec_21400.0_21700.0.mp3,9
The Rolling Stones - Sticky Fingers Full Album 1971_sec_22800.0_23100.0.mp3,9
The Rolling Stones - Sticky Fingers Full Album 1971_sec_23200.0_23500.0.mp3,9
The Rolling Stones - Sticky Fingers Full Album 1971_sec_24600.0_24900.0.mp3,9
The Rolling Stones - Sticky Fingers Full Album 1971_sec_25000.0_25300.0.mp3,9
The Rolling Stones - Sticky Fingers Full Album 1971_sec_26400.0_26700.0.mp3,9
The Rolling Stones - Sticky Fingers Full Album 1971_sec_26800.0_27100.0.mp3,9
The Rolling Stones - Sticky Fingers Full Album 1971_sec_3000.0_3300.0.mp3,9
The Rolling Stones - Sticky Fingers Full Album 1971_sec_3400.0_3700.0.mp3,9
The Rolling Stones - Sticky Fingers Full Album 1971_sec_4800.0_5100.0.mp3,9
The Rolling Stones - Sticky Fingers Full Album 1971_sec_5200.0_5500.0.mp3,9
The Rolling Stones - Sticky Fingers Full Album 1971_sec_6600.0_6900.0.mp3,9
The Rolling Stones - Sticky Fingers Full Album 1971_sec_7000.0_7300.0.mp3,9
The Rolling Stones - Sticky Fingers Full Album 1971_sec_8400.0_8700.0.mp3,9
The Rolling Stones - Sticky Fingers Full Album 1971_sec_8800.0_9100.0.mp3,9
Thriller full album_sec_10200.0_10500.0.mp3,7
Thriller full album_sec_10600.0_10900.0.mp3,7
Thriller full album_sec_1200.0_1500.0.mp3,7
Thriller full album_sec_12000.0_12300.0.mp3,7
Thriller full album_sec_12400.0_12700.0.mp3,7
Thriller full album_sec_13800.0_14100.0.mp3,7
Thriller full album_sec_14200.0_14500.0.mp3,7
Thriller full album_sec_15600.0_15900.0.mp3,7
Thriller full album_sec_1600.0_1900.0.mp3,7
Thriller full album_sec_16000.0_16300.0.mp3,7
Thriller full album_sec_17400.0_17700.0.mp3,7
Thriller full album_sec_17800.0_18100.0.mp3,7
Thriller full album_sec_19200.0_19500.0.mp3,7
Thriller full album_sec_19600.0_19900.0.mp3,7
Thriller full album_sec_21000.0_21300.0.mp3,7
Thriller full album_sec_21400.0_21700.0.mp3,7
Thriller full album_sec_22800.0_23100.0.mp3,7
Thriller full album_sec_23200.0_23500.0.mp3,7
Thriller full album_sec_24600.0_24900.0.mp3,7
Thriller full album_sec_25000.0_25300.0.mp3,7
Thriller full album_sec_26400.0_26700.0.mp3,7
Thriller full album_sec_26800.0_27100.0.mp3,7
Thriller full album_sec_3000.0_3300.0.mp3,7
Thriller full album_sec_3400.0_3700.0.mp3,7
Thriller full album_sec_4800.0_5100.0.mp3,7
Thriller full album_sec_5200.0_5500.0.mp3,7
Thriller full album_sec_6600.0_6900.0.mp3,7
Thriller full album_sec_7000.0_7300.0.mp3,7
Thriller full album_sec_8400.0_8700.0.mp3,7
Thriller full album_sec_8800.0_9100.0.mp3,7
Tom Waits   Closing Time 1973) Debut Album Full   YouTube_sec_10200.0_10500.0.mp3,0
Tom Waits   Closing Time 1973) Debut Album Full   YouTube_sec_10600.0_10900.0.mp3,0
Tom Waits   Closing Time 1973) Debut Album Full   YouTube_sec_1200.0_1500.0.mp3,0
Tom Waits   Closing Time 1973) Debut Album Full   YouTube_sec_12000.0_12300.0.mp3,0
Tom Waits   Closing Time 1973) Debut Album Full   YouTube_sec_12400.0_12700.0.mp3,0
Tom Waits   Closing Time 1973) Debut Album Full   YouTube_sec_13800.0_14100.0.mp3,0
Tom Waits   Closing Time 1973) Debut Album Full   YouTube_sec_14200.0_14500.0.mp3,0
Tom Waits   Closing Time 1973) Debut Album Full   YouTube_sec_15600.0_15900.0.mp3,0
Tom Waits   Closing Time 1973) Debut Album Full   YouTube_sec_1600.0_1900.0.mp3,0
Tom Waits   Closing Time 1973) Debut Album Full   YouTube_sec_16000.0_16300.0.mp3,0
Tom Waits   Closing Time 1973) Debut Album Full   YouTube_sec_17400.0_17700.0.mp3,0
Tom Waits   Closing Time 1973) Debut Album Full   YouTube_sec_17800.0_18100.0.mp3,0
Tom Waits   Closing Time 1973) Debut Album Full   YouTube_sec_19200.0_19500.0.mp3,0
Tom Waits   Closing Time 1973) Debut Album Full   YouTube_sec_19600.0_19900.0.mp3,0
Tom Waits   Closing Time 1973) Debut Album Full   YouTube_sec_21000.0_21300.0.mp3,0
Tom Waits   Closing Time 1973) Debut Album Full   YouTube_sec_21400.0_21700.0.mp3,0
Tom Waits   Closing Time 1973) Debut Album Full   YouTube_sec_22800.0_23100.0.mp3,0
Tom Waits   Closing Time 1973) Debut Album Full   YouTube_sec_23200.0_23500.0.mp3,0
Tom Waits   Closing Time 1973) Debut Album Full   YouTube_sec_24600.0_24900.0.mp3,0
Tom Waits   Closing Time 1973) Debut Album Full   YouTube_sec_25000.0_25300.0.mp3,0
Tom Waits   Closing Time 1973) Debut Album Full   YouTube_sec_26400.0_26700.0.mp3,0
Tom Waits   Closing Time 1973) Debut Album Full   YouTube_sec_3000.0_3300.0.mp3,0
Tom Waits   Closing Time 1973) Debut Album Full   YouTube_sec_3400.0_3700.0.mp3,0
Tom Waits   Closing Time 1973) Debut Album Full   YouTube_sec_4800.0_5100.0.mp3,0
Tom Waits   Closing Time 1973) Debut Album Full   YouTube_sec_5200.0_5500.0.mp3,0
Tom Waits   Closing Time 1973) Debut Album Full   YouTube_sec_6600.0_6900.0.mp3,0
Tom Waits   Closing Time 1973) Debut Album Full   YouTube_sec_7000.0_7300.0.mp3,0
Tom Waits   Closing Time 1973) Debut Album Full   YouTube_sec_8400.0_8700.0.mp3,0
Tom Waits   Closing Time 1973) Debut Album Full   YouTube_sec_8800.0_9100.0.mp3,0
Tom Waits - Mule Variations - full album_sec_10200.0_10500.0.mp3,0
Tom Waits - Mule Variations - full album_sec_10600.0_10900.0.mp3,0
Tom Waits - Mule Variations - full album_sec_1200.0_1500.0.mp3,0
Tom Waits - Mule Variations - full album_sec_12000.0_12300.0.mp3,0
